Product id,Part Number,,Description,Highest similarity percentage,duplicates,
49900,SP-123154,A," The Allen-Bradley 123154 Contactor - 2 Pole wo/DB contains 57-110 Amps, a 550 V DC Voltage, and 50/60 Hertz. It also has a 115V Coil and 2 Poles.",96.90721649,,
49891,SP-123160,A," The Allen-Bradley 123160 Contactor contains 2 Poles, a no DB Contact Arrangement, and 111-180 Amps. It is in the Bulletin 1395 Spare Parts (SP) Series.",97.36842105,,
49901,SP-123172,A," The Allen-Bradley 123172 Contactor - 3 Pole w/DB contains 3.6-56 Amps, a 550 V DC Voltage, and 50/60 Hertz. It also has a 115V Coil and 3 Poles.",95.86206897,,
49875,SP-123388,A, The Allen-Bradley 123388 Line Circuit Breaker has 111-140 Amps and a 240-480V Voltage ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,97.2972973,,
49810,SP-123396,A, The Allen-Bradley 123396 is a MOV Control Power in the Bulletin  1395 Spare Parts (SP) Series .,,,
49806,SP-125928,A, The Allen-Bradley 125928 is a Pilot Relay in the Bulletin  1395 Spare Parts (SP) Series .,,,
21692,SP-126305,A,"<p>Allen Bradley 1395 Digital DC PSI INTERFACE CARD 346-980A</p>
",,,
49823,SP-128961,A,"<p>The Allen-Bradley 128961 is a Replacement DMT with Gasket only in the Bulletin 1395 Spare Parts (SP) Series .</p>
",,,
49862,SP-129016,A, The Allen-Bradley 129016 Cooling Fan has 3.6-110 Amps and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49826,SP-129151,A, The Allen-Bradley 129151 is a Replacement EMT with Gasket only in the Bulletin  1395 Spare Parts (SP) Series .,,,
49803,SP-129844,A, The Allen-Bradley 129844 is an Armature Snubber board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49831,SP-133341,A, The Allen-Bradley 133341 is an Encoder Driver Module in the Bulletin  1395 Spare Parts (SP) Series .,,,
14935,SP-135766,A,Allen-Bradley Transistor with Snubbers with a B003-B010 rating code and 3 per Drive,,,
49867,SP-140053,A, The Allen-Bradley 140053 Line Fuse has a 240-480V Voltage and 57-80 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,97.03703704,,
49859,SP-140093,A, The Allen-Bradley 140093 Digital Reference Adapter Board is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49834,SP-140263,A, The Allen-Bradley 140263 Digital Reference Adapter Board is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49830,SP-140265,A, The Allen-Bradley 140265 is an ITS Software and Documentation in the Bulletin  1395 Spare Parts (SP) Series .,,,
49820,SP-140297,A, The Allen-Bradley 140297 is a Digital Reference Adapter Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49791,SP-140354,A, The Allen-Bradley 140354 is a Firmware Rev. 4.01 in the Bulletin  1395 Spare Parts (SP) Series .,,,
21694,SP-142129,A,"<p>Allen Bradley 1395 Digital DC POWER SUPPLY KIT 60W</p>
",,,
49895,SP-142756,A," The Allen-Bradley 142756 Regenerative SCR Cell Assembly Kit contains Upper and Lower Snubber Boards, a 125-200 @ 230V; 250-400 @ 460V Horsepower, and 670 Amps. It is in the Bulletin 1395 Spare Parts (SP) Series.",98.59813084,,
49897,SP-142757,A," The Allen-Bradley 142757 Regenerative SCR Cell Assembly Kit contains Upper and Lower Snubber Boards, a 250-300 @ 230V; 250-400 @ 460V Horsepower, and 670 Amps. It is in the Bulletin 1395 Spare Parts (SP) Series.",98.59813084,,
49896,SP-142758,A," The Allen-Bradley 142758 non-Regenerative SCR Cell Assembly Kit contains Upper and Lower Snubber Boards, a 125-200 @ 230V; 250-400 @ 460V Horsepower, and 670 Amps. It is in the Bulletin 1395 Spare Parts (SP) Series.",98.61111111,,
21695,SP-144961,A,Allen Bradley 1395 Digital DC CONTROL CARD MAIN                                                                                                                                    ,97.17514124,,
49839,SP-145316,A, The Allen-Bradley 145316 Base Plate is used for a PSI Board and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
21697,SP-145479,A,"<p>Allen Bradley 1395 Digital DC ADAPTER CARD DISCRETE 115VAC</p>
",,,
49821,SP-148287,A, The Allen-Bradley 148287 is a DMT Terminal w/10ft Cable and Bezel in the Bulletin  1395 Spare Parts (SP) Series .,,,
49822,SP-148288,A, The Allen-Bradley 148288 is a DMT Terminal w/20ft Cable and Bezel in the Bulletin  1395 Spare Parts (SP) Series .,,,
49824,SP-148289,A, The Allen-Bradley 148289 is an EMT Terminal w/10ft Cable and Bezel in the Bulletin  1395 Spare Parts (SP) Series .,,,
49825,SP-148290,A, The Allen-Bradley 148290 is an EMT Terminal w/20ft Cable and Bezel in the Bulletin  1395 Spare Parts (SP) Series .,,,
21698,SP-148540,A,Allen Bradley 1395 Digital DC PC BOARD ASSEMBLY DRIVE BOARD                                                           ,,,
49819,SP-148542,A, The Allen-Bradley 148542 is a Node Adapter Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49838,SP-152229,A, The Allen-Bradley 152229 Bus Bar is used for a Power Board and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49827,SP-155187,A, The Allen-Bradley 155187 is a Standard handheld terminal w/10ft Cable in the Bulletin  1395 Spare Parts (SP) Series .,,,
49828,SP-155189,A, The Allen-Bradley 155189 is an Enhanced handheld terminal w/10ft Cable in the Bulletin  1395 Spare Parts (SP) Series .,,,
49865,SP-155620,A, The Allen-Bradley 155620 Line Fuse has a 240-480V Voltage and 3.6-19 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,99.26470588,,
49866,SP-155621,A, The Allen-Bradley 155621 Line Fuse has a 240-480V Voltage and 20-56 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,99.25925926,,
49868,SP-155622,A, The Allen-Bradley 155622 Line Fuse has a 240-480V Voltage and 81-110 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,99.26470588,,
49871,SP-155623,A, The Allen-Bradley 155623 Line Fuse has a 240-480V Voltage and 3.6-19 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,96.32352941,,
49872,SP-155624,A, The Allen-Bradley 155624 Line Fuse has a 240-480V Voltage and 20-56 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,96.2962963,,
49873,SP-155625,A, The Allen-Bradley 155625 Line Fuse has a 240-480V Voltage and 57-80 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,96.67896679,,
21702,SP-155800,A,Allen Bradley 1395 Digital DC PC BOARD MAIN CONTROL                                                                                           ,,2,
21703,SP-155993,A,Allen Bradley 1395 Digital DC PC MULTI COMMUNICATION ADAPTER BOARD ASSEMBLY                                                                                                               ,,2,
21704,SP-156009,A,Allen Bradley 1395 Digital DC PC BOARD MAIN                                                                                                                                    ,95.21126761,,
49829,SP-158096,A, The Allen-Bradley 158096 is an Intelligent Terminal System Kit (ITS) in the Bulletin  1395 Spare Parts (SP) Series .,,,
49884,SP-161469,A, The Allen-Bradley 161469 SCR has 1880 Amps and a 1800V Voltage ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,,,
49909,SP-163440,A," The Allen-Bradley 163440 Contactor contains 3 Poles, a DB Contact Arrangement, and 550 V DC Voltage. It also has a 111-180 Amps and 115V Coil.",95.8041958,,
49857,SP-170024,A, The Allen-Bradley 170024 Discrete Adapter Board has a 115V AC Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49816,SP-170130,A, The Allen-Bradley 170130 is a Field Pulse Transformer & Snubber Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49804,SP-170131,A, The Allen-Bradley 170131 is a Field Pulse Transformer & Snubber Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
21707,SP-170708,A,Allen Bradley 1395 Digital DC MAIN CONTROL BOARD                                                                                                                                    ,,2,
21709,SP-170946,A,"<p>Allen Bradley 1395 Digital DC PSI SWITCHER HYBRID UPDATE</p>
",,,
49817,SP-170948,A, The Allen-Bradley 170948 is a Power Stage Interface Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49805,SP-170950,A, The Allen-Bradley 170950 is a Power Stage Interface Board (PSI) in the Bulletin  1395 Spare Parts (SP) Series .,,,
49811,SP-170952,A, The Allen-Bradley 170952 is a PSI Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49836,SP-170974,A, The Allen-Bradley 170974 Discrete Adapter Board has a 115V AC Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49835,SP-170975,A, The Allen-Bradley 170975 Discrete Adapter Board has a 24V DC Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49833,SP-170976,A, The Allen-Bradley 170976 Discrete Adapter Board has a 115V AC Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49832,SP-170977,A, The Allen-Bradley 170977 Discrete Adapter Board has a 24V DC Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49808,SP-172002,A, The Allen-Bradley 172002 is a Contactor-1 Pole in the Bulletin  1395 Spare Parts (SP) Series .,,,
21711,SP-173172,A,"<p>Allen Bradley 1395 Digital DC Allen Bradley 1395 Digital DC KIT PCB POWER BD 1395 AR SERIES B W/DUAL FIELD MO</p>
",,,
49848,SP-173973,A, The Allen-Bradley 173973 MOV Field has a 240-480V Voltage and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
21712,SP-185694,A,Allen Bradley 1395 Digital DC PC BOARD CONTROL CARD                                                                                                                                    ,96.41873278,,
21713,SP-185713,A,Allen Bradley 1395 Digital DC MAIN CONTROL BOARD                                                                                                          ,,2,
49847,SP-192697,A, The Allen-Bradley 192697 SCR Field is part of Kit # 192706  and is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49870,SP-192706,A, The Allen-Bradley 192706 SCR Armature Kit has 3.6-110 Amps and a 240-480V Voltage ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,99.30555556,,
49877,SP-192707,A, The Allen-Bradley 192707 SCR Armature Kit has a 240-480V Voltage and 111-180 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,97.22222222,,
49878,SP-192708,A, The Allen-Bradley 192708 SCR Armature Kit has a 240-480V Voltage and 181-260 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,95.83333333,,
49882,SP-192950,A, The Allen-Bradley 192950 Line Circuit Breaker has a 230-660V Voltage and 1350 Amps ; it is a part of the Bulletin 1395 Spare Parts (SP) Series. ,97.93103448,,
21714,SP-194933,A,Allen Bradley 1395 Digital DC PC BOARD MAIN CONTROL                                                                                           ,100,,
21715,SP-194954,A,"<p>Allen Bradley 1395 Digital DC PC BOARD PSI/SWITCHER FOR 1395 DRIVE</p>
",,,
21716,SP-196259,A,"<p>Allen Bradley 1395 Digital DC MAIN CONTROL BOARD KIT</p>
",,,
49800,SP-196273,A, The Allen-Bradley 196273 is a ControlNet Adapter Board in the Bulletin  1395 Spare Parts (SP) Series .,,,
49861,SP-196274,A, The Allen-Bradley 196274 Multi Communication Adapter Board is in the Bulletin  1395 Spare Parts (SP) Series .,,,
49812,SP-505534,A, The Allen-Bradley 505534 is a Current Armature Transformer in the Bulletin  1395 Spare Parts (SP) Series .,,,
73827,SPIDER-PL-20-24T1Z6Z699TX9HHHV,A,"<p>The Hirschmann SPIDER-PL-20-24T1Z6Z699TX9HHHV Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. This switch is designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has twenty-four&nbsp;10/100 BASE-TX RJ-45 Ethernet ports, two 10/100 Mbps SFP ports, and an operating voltage range of 9.6 to 60 Volts DC.</p>
",97.89590255,,
73826,SPIDER-PL-20-24T1Z6Z699TZ9HHHV,A,"<p>The Hirschmann SPIDER-PL-20-24T1Z6Z699TZ9HHHV Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. It has been designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has twenty-four&nbsp;10/100 BASE-TX RJ-45 Ethernet ports, two&nbsp;10/100 Mbps SFP ports, and an operating voltage range of 9.6 to 60 Volts DC.</p>
",96.86098655,,
73829,SPIDER-PL-30-24T1O6O699TX9HHHV,A,"<p>The Hirschmann SPIDER-PL-30-24T1O6O699TX9HHHV Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. This Hirschmann switch is designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has twenty-four&nbsp;10/100 BASE-TX RJ-45 Ethernet ports, two 100/1000 Mbps SFP ports, and an operating voltage range of 9.6 to 60 Volts DC.</p>
",96.81668496,,
73830,SPIDER-PL-40-01T1O69999TY9HHHH,A,"<p>The Hirschmann SPIDER-PL-40-01T1O69999TY9HHHH Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. This switch has been designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has 1 full Gigabit 10/100/100 BASE-TX RJ-45 Ethernet port,&nbsp; 1 Gigabit 1000 Mbps SFP port, and an operating voltage range of 9.6 to 32 Volts DC.</p>
",95.58498896,,
73901,SPIDER-SL-20-04T1M49999TY9HHHH,A,"<p>The&nbsp;SPIDER-SL-20-04T1M49999TY9HHHH switch is an unmanaged Ethernet switch. It requires 12/24 Volts DC input voltage. The&nbsp;SPIDER-SL-20-04T1M49999TY9HHHH switch has 5&nbsp;network ports.</p>
",97.25685786,,
74020,SPIDER-SL-20-08T1999999SY9HHHH,A,"<p>The Hirschmann SPIDER-SL-20-08T1999999SY9HHHH Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. This unmanaged switch is&nbsp;designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has 8 BASE-TX RJ-45 fast Ethernet ports for transmitting large amounts of data in&nbsp;harsh industrial conditions.</p>
",96.61610268,,
74016,SPIDER-SL-24-04T1M29999TY9HHHH,A,"<p>The Hirschmann SPIDER-SL-24-04T1M29999TY9HHHH Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. This switch is designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has 4 BASE-TX RJ-45 fast Ethernet ports and 1 SC multimode fiber-optic port for transmitting large amounts of data safely in&nbsp;harsh industrial conditions.</p>
",95.40709812,,
74019,SPIDER-SL-24-04T1S29999TY9HHHH,A,"<p>The Hirschmann SPIDER-SL-24-04T1S29999TY9HHHH Unmanaged Industrial Ethernet Rail Switch is a DIN Rail-mounted Ethernet network switch. It has been designed to provide a cost-effective network switch solution to a wide range of industrial automation applications. This industrial Ethernet switch has 4 BASE-TX RJ-45 fast Ethernet ports and 1 SC single-mode fiber-optic port for transmitting large quantities of data within&nbsp;harsh industrial conditions.</p>
",95.38131042,,
71606,SPX025A2-4A1B1,A,"<p>The SPX025A2-4A1B1 drive is an SVX 9000 drive made by Eaton. It can be configured by using AFD software.</p>
",,,
71608,SPX040A1-4A1B1,A,"<p>The SPX040A1-4A1B1 drive is an SVX 9000&nbsp;adjustable frequency drive. The drive has an FR7 size body.</p>
",,,
71598,SPX040A1-4A1N1,A,"<p>The Eaton Cutler-Hammer SPX040A1-4A1N1 drive is an AC drive. It runs with a frequency of 50 to 60 Hertz.</p>
",,,
71593,SPX075A1-4A1N1,A,"<p>The&nbsp;SPX075A1-4A1N1 drive&nbsp;is an AC drive from the Eaton Corporation. It is rated for 55 kilowatts.</p>
",,,
71584,SPX100A1-4A1B1,A,"<p>The&nbsp;SPX100A1-4A1B1 drive is an Eaton adjustable frequency drive. It has output power rating of 100 Horsepower.</p>
",,,
71583,SPX100A1-4A1N1,A,"<p>The SPX100A1-4A1N1 drive is a variable frequency drive by Eaton Cutler-Hammer. It is part of the SVX 9000 series.</p>
",,,
31489,SPX250A0-4A2N1,A," The Eaton Cutler-Hammer SPX250A0-4A2N1 Adjustable Frequency Drive has 250 hp, a 480V Voltage , and a FR10 Frame Size. It also contains 8 Inputs and 4 Outputs.",96.22641509,,
31493,SPX500A0-4A2N1,A,"<p>The Eaton Cutler-Hammer SPX500A0-4A2N1 Adjustable Frequency Drive has 500 hp, a 480V Voltage , and a FR11 Frame Size. It also contains 8 Inputs and 4 Outputs.</p>
",98.79518072,,
31494,SPX550A0-4A2N1,A,"<p>The Eaton Cutler-Hammer SPX550A0-4A2N1 Adjustable Frequency Drive has 550 hp, a 480V Voltage , and a FR11 Frame Size. It also contains 8 Inputs and 4 Outputs.</p>
",98.19277108,,
31495,SPX600A0-4A2N1,A,"<p>The Eaton Cutler-Hammer SPX600A0-4A2N1 Adjustable Frequency Drive has 600 hp, a 480V Voltage , and a FR12 Frame Size. It also contains 8 Inputs and 4 Outputs.</p>
",98.79518072,,
31496,SPX650A0-4A2N1,A,"<p>The Eaton Cutler-Hammer SPX650A0-4A2N1 Adjustable Frequency Drive has 650 hp, a 480V Voltage , and a FR12 Frame Size. It also contains 8 Inputs and 4 Outputs.</p>
",97.59036145,,
31497,SPX700A0-4A2N1,A,"<p>The Eaton Cutler-Hammer SPX700A0-4A2N1 Adjustable Frequency Drive has 700 hp, a 480V Voltage , and a FR12 Frame Size. It also contains 8 Inputs and 4 Outputs.</p>
",98.19277108,,
63576,SST-PB3-CPX,A,"<p>The Woodhead SST-PB3-CPX SST PB3 In Chassis Module is used in conjunction with the Allen-Bradley CompactLogix series. It has 1 Channel and 1 Port.</p>
",99.6763754,,
63574,SST-PB3S-CPX,A,"<p>The Woodhead SST-PB3S-CPX SST PB3 In Chassis Module is used in conjunction with the Allen-Bradley CompactLogix series. It has 1 Channel and 1 Port.</p>
",99.6763754,,
48520,T2450T,A, The Eaton T2450T Trip Unit operates with 2 Poles and 450 Amps. The module has a L Frame and a Thermal-Magnetic Unit Type.,,,
