Product id,Part Number,"A (A=About, G=Generate, C=Customd, D=don�t touch)",Description,Highest similarity percentage,duplicates
12449,2711PC-K4M20D,G,"<p>PanelView Plus 6 Compact series with Monochrome display with Ethernet and RS-232 communication, 24V DC input power, FactoryTalk View Compact Machine Edition software, and 512 MB nonvolatile memory and 256 MB RAM</p>
",,2
12450,2711PC-K4M20D8,G,"<p>PanelView Plus 6 Compact series with Monochrome display with Ethernet and RS-232 communication, 24V DC input power, FactoryTalk View Compact Machine Edition software, and 512 MB nonvolatile memory and 256 MB RAM</p>
",,2
12456,2711PC-T6C20D,G,"PanelView Plus 6 Compact series with Color display with Ethernet and RS-232 communication, 24V DC input power, FactoryTalk View Compact Machine Edition software, and 512 MB nonvolatile memory and 256 MB RAM",,4
10125,2711P-K10C15A1,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power Logic Module with 64MB,,
10126,2711P-K10C15A2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power Logic Module with 128MB,,
10127,2711P-K10C15A6,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power CE Logic Module with 128 MB,,
10128,2711P-K10C15A7,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power CE Logic Module with 256 MB,,
10129,2711P-K10C15B1,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power/DC Power Logic Module with 64MB,,
10130,2711P-K10C15B2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication AC Power/DC Power Logic Module with 128MB,,
10131,2711P-K10C15D1,G,"<p>Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication DC Power Logic Module with 64MB</p>
",,
10132,2711P-K10C15D2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication DC Power Logic Module with 128MB,,
10133,2711P-K10C15D6,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication DC Power CE Logic Module with 128 MB,,
10134,2711P-K10C15D7,G,Panelview Plus 1000 Keypad 10.4 in Color Display with ControlNet Communication DC Power CE Logic Module with 256 MB,,
10135,2711P-K10C4A1,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 64MB",,
10136,2711P-K10C4A2,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 128MB",,
10137,2711P-K10C4A6,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 128 MB",,
10138,2711P-K10C4A7,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 256 MB",,
10139,2711P-K10C4B1,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 64MB",,
10140,2711P-K10C4B2,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 128MB",,
10142,2711P-K10C4D2,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB DC Power Logic Module with 128MB",,
10143,2711P-K10C4D6,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 128 MB",,
10144,2711P-K10C4D7,G,"Panelview Plus 1000 Keypad 10.4 in Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 256 MB",,
10145,2711P-K10C6A1,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power Logic Module with 64MB,,
10146,2711P-K10C6A2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power Logic Module with 128MB,,
10147,2711P-K10C6A6,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 128 MB,,
10148,2711P-K10C6A7,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 256 MB,,
10149,2711P-K10C6B1,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 64MB,,
10150,2711P-K10C6B2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 128MB,,
10151,2711P-K10C6D1,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  DC Power Logic Module with 64MB,,
10152,2711P-K10C6D2,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  DC Power Logic Module with 128MB,,
10153,2711P-K10C6D6,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 128 MB,,
10154,2711P-K10C6D7,G,Panelview Plus 1000 Keypad 10.4 in Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 256 MB,,
12719,2711P-K12C15A1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power Logic Module with 64MB,,
12720,2711P-K12C15A2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power Logic Module with 128MB,,
12721,2711P-K12C15A6,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power CE Logic Module with 128 MB,,
12722,2711P-K12C15A7,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power CE Logic Module with 256 MB,,
12723,2711P-K12C15B1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power/DC Power Logic Module with 64MB,,
12724,2711P-K12C15B2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication AC Power/DC Power Logic Module with 128MB,,
12725,2711P-K12C15D1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication DC Power Logic Module with 64MB,,
12726,2711P-K12C15D2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication DC Power Logic Module with 128MB,,
12727,2711P-K12C15D6,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication DC Power CE Logic Module with 128 MB,,
12728,2711P-K12C15D7,G,Panelview Plus 1250 Keypad 12.1 in Color Display with ControlNet Communication DC Power CE Logic Module with 256 MB,,
12729,2711P-K12C4A1,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 64MB",,
12730,2711P-K12C4A2,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 128MB",,
12731,2711P-K12C4A6,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 128 MB",,
12732,2711P-K12C4A7,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 256 MB",,
12733,2711P-K12C4B1,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 64MB",,
12734,2711P-K12C4B2,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 128MB",,
12735,2711P-K12C4D1,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB DC Power Logic Module with 64MB",,
12736,2711P-K12C4D2,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB DC Power Logic Module with 128MB",,
12737,2711P-K12C4D6,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 128 MB",,
12738,2711P-K12C4D7,G,"Panelview Plus 1250 Keypad 12.1 in Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 256 MB",,
12739,2711P-K12C6A1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power Logic Module with 64MB,,
12740,2711P-K12C6A2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power Logic Module with 128MB,,
12741,2711P-K12C6A6,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 128 MB,,
12742,2711P-K12C6A7,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 256 MB,,
12743,2711P-K12C6B1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 64MB,,
12744,2711P-K12C6B2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 128MB,,
12745,2711P-K12C6D1,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  DC Power Logic Module with 64MB,,
12746,2711P-K12C6D2,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  DC Power Logic Module with 128MB,,
12747,2711P-K12C6D6,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 128 MB,,
12748,2711P-K12C6D7,G,Panelview Plus 1250 Keypad 12.1 in Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 256 MB,,
28833,2711P-K15C15A1,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power Logic Module with 64MB,,
28832,2711P-K15C15A2,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power Logic Module with 128MB,,
28830,2711P-K15C15A6,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power CE Logic Module with 128 MB,,
28831,2711P-K15C15A7,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power CE Logic Module with 256 MB,,
28835,2711P-K15C15B1,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power/DC Power Logic Module with 64MB,,
28834,2711P-K15C15B2,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication AC Power/DC Power Logic Module with 128MB,,
28839,2711P-K15C15D1,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication DC Power Logic Module with 64MB,,
28838,2711P-K15C15D2,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication DC Power Logic Module with 128MB,,
28836,2711P-K15C15D6,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication DC Power CE Logic Module with 128 MB,,
28837,2711P-K15C15D7,G,Panelview Plus 1500 Keypad 15 in  Color Display with ControlNet Communication DC Power CE Logic Module with 256 MB,,
28823,2711P-K15C4A1,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 64MB",,
28822,2711P-K15C4A2,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power Logic Module with 128MB",,
28820,2711P-K15C4A6,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 128 MB",,
28821,2711P-K15C4A7,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power CE Logic Module with 256 MB",,
28825,2711P-K15C4B1,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 64MB",,
28824,2711P-K15C4B2,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB AC Power/DC Power Logic Module with 128MB",,
28829,2711P-K15C4D1,G,"<p>Panelview Plus 1500 Keypad 15 in Color Display Ethernet, RS-232, and two USB DC Power Logic Module with 64MB</p>
",,
28828,2711P-K15C4D2,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB DC Power Logic Module with 128MB",,
28826,2711P-K15C4D6,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 128 MB",,
28827,2711P-K15C4D7,G,"Panelview Plus 1500 Keypad 15 in  Color Display  Ethernet, RS-232, and two USB DC Power CE Logic Module with 256 MB",,
28843,2711P-K15C6A1,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power Logic Module with 64MB,,
28842,2711P-K15C6A2,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power Logic Module with 128MB,,
28840,2711P-K15C6A6,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 128 MB,,
28841,2711P-K15C6A7,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power CE Logic Module with 256 MB,,
28845,2711P-K15C6B1,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 64MB,,
28844,2711P-K15C6B2,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  AC Power/DC Power Logic Module with 128MB,,
28849,2711P-K15C6D1,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  DC Power Logic Module with 64MB,,
28848,2711P-K15C6D2,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  DC Power Logic Module with 128MB,,
28846,2711P-K15C6D6,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 128 MB,,
28847,2711P-K15C6D7,G,Panelview Plus 1500 Keypad 15 in  Color Display with DH+ /DH-485 communication  DC Power CE Logic Module with 256 MB,,
10595,2711P-K4C20A,G,3.5-in. Display Color Keypad - AC 400 Terminal,,
10596,2711P-K4C20D,G,3.5-in. Display Color Keypad - DC 400 Terminal,,
10597,2711P-K4C3A,G,The Panelview Plus 400 has a 3.5 inch Color Display and a Keypad it is AC Powered and communicates via a DH-485 Port,,
10598,2711P-K4C3D,G,The Panelview Plus 400 has a 3.5 inch Color Display and a Keypad it is DC Powered and communicates via a DH-485 Port,,
10599,2711P-K4C5A,G,3.5-in. Display Color Keypad - AC 400 Terminal,,
10600,2711P-K4C5D,G,3.5-in. Display Color Keypad - DC 400 Terminal,,
10601,2711P-K4M20A,G,3.5-in. Display Grayscale Keypad - AC 400 Terminal,,
10603,2711P-K4M3A,G,The Panelview Plus 400 has a 3.5 inch Grayscale Display and a Keypad it is AC Powered and communicates via a DH-485 Port,,
10605,2711P-K4M5A,G,3.5-in. Display Grayscale Keypad - AC 400 Terminal,,
10606,2711P-K4M5D,G,3.5-in. Display Grayscale Keypad - DC 400 Terminal,,
24397,2711P-K6C1A,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Color Display, and 120 Volts AC Power Supply.",,2
24398,2711P-K6C1D,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Color Display, and 24 Volts DC Power Supply.",,2
24373,2711P-K6C20A,G,"<p>5.7-in. Color Keypad AC 600 Terminal</p>
",,
24374,2711P-K6C20D,G,"<p>5.7-in. Color Keypad DC 600 Terminal</p>
",,
24399,2711P-K6C3A,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Color Display, and 120 Volts AC Power Supply.",,2
24400,2711P-K6C3D,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Color Display, and 24 Volts DC Power Supply.",,2
24375,2711P-K6C5A,G,5.7-in. Color Keypad AC 600 Terminal,,
24376,2711P-K6C5D,G,"<p>5.7-in. Color Keypad DC 600 Terminal</p>
",,
24401,2711P-K6M1A,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Monochrome Display, and 120 Volts AC Power Supply.",,2
24402,2711P-K6M1D,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Monochrome Display, and 24 Volts DC Power Supply.",,2
24377,2711P-K6M20A,G,5.7-in. Grayscale Keypad AC 600 Terminal,,
24403,2711P-K6M3A,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Monochrome Display, and 120 Volts AC Power Supply.",,2
24404,2711P-K6M3D,G,"Allen-Bradley PanelView Plus 600 Operator Interface Terminal with Keypad input, 5.7-inch Monochrome Display, and 24 Volts DC Power Supply.",,2
24379,2711P-K6M5A,G,5.7-in. Display Grayscale Keypad AC 600 Terminal,,
24380,2711P-K6M5D,G,5.7-in. Grayscale Keypad DC 600 Terminal,,
9967,2711P-K7C15A1,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power Logic Module with 64MB,,
9968,2711P-K7C15A2,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power Logic Module with 128MB,,
9969,2711P-K7C15A6,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power CE Logic Module with 128 MB,,
9970,2711P-K7C15A7,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power CE Logic Module with 256 MB,,
9971,2711P-K7C15B1,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power/DC Power Logic Module with 64MB,,
9972,2711P-K7C15B2,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication AC Power/DC Power Logic Module with 128MB,,
9973,2711P-K7C15D1,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication DC Power Logic Module with 64MB,,
9974,2711P-K7C15D2,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication DC Power Logic Module with 128MB,,
9975,2711P-K7C15D6,G,Panelview Plus 700 Keypad 6.5 in  Color Display with ControlNet Communication DC Power CE Logic Module with 128 MB,,
